Gmt time,BTC,ETH,SIE.DE,USD,CHF,AAPL.US,ADA,CAT.US,DIA.US,GOOG.US,MU.US,NFLX.US,NVDA.US,SNOW.US,SPY.US
2023-09-01,23972,1515,137.635,0.927721238322309,1.0484158436602293,175.75400543644648,0.2569787830152796,265.528661947658,323.85542392221987,126.89000009277214,65.32734643894203,408.1760072733345,44.98390403651511,145.33402603185797,418.6212206956054
2023-09-02,23972,1515,137.635,0.927721238322309,1.0484158436602293,175.75400543644648,0.2569787830152796,265.528661947658,323.85542392221987,126.89000009277214,65.32734643894203,408.1760072733345,44.98390403651511,145.33402603185797,418.6212206956054
2023-09-03,24145,1521,137.635,0.928005345310789,1.0484048520176552,175.80782865309305,0.2561294753057778,265.6099779134728,323.9546019785074,126.92885911022849,65.34735240074983,408.301007813805,44.997679986636726,145.37853338035228,418.7494199966592
2023-09-04,23975,1513,138.079,0.9266552379187323,1.0473397570171763,175.55205485799007,0.25668350090348885,265.2235555761479,323.4832970393365,126.74419682157254,65.25228188852337,407.7069916137701,44.93221516934625,145.16702960663486,418.14020293749707
2023-09-05,24093,1527,137.986,0.9324270142754576,1.0484048520176552,176.85902635971166,0.2554850019114754,262.41946161664197,323.53072813225543,127.45997557041223,65.5179165850793,418.3119341333557,45.24564789691087,148.5990284110511,418.9366602329203
2023-09-06,24067,1526,137.497,0.9324878776575904,1.0461673658551895,170.50261096605743,0.25923162998881016,263.6022006713913,321.6952629615815,126.2178291682208,65.66206639313688,415.6443491234614,43.8899664304364,146.45374860126816,416.06303618052965
2023-09-07,24585,1544,136.813,0.9347803733512811,1.0471533137166613,165.91042934462544,0.25612982229825104,263.04439271993044,323.11337951148374,127.30493470559092,65.3093655645606,414.0946184693906,43.199659739944096,149.3012516709199,415.84265776755745
2023-09-08,24253,1533,137.015,0.934439709949914,1.04695597550123,166.4676310084473,0.2579053599461763,263.7614936084324,323.78990057561487,128.19204604918892,65.58551992225462,413.6166554533902,42.558682813784856,155.04971219256933,416.2798086267474
2023-09-09,24253,1533,137.015,0.934439709949914,1.04695597550123,166.4676310084473,0.2560364805262765,263.7614936084324,323.78990057561487,128.19204604918892,65.58551992225462,413.6166554533902,42.558682813784856,155.04971219256933,416.2798086267474
2023-09-10,24157,1513,137.015,0.9331404842999114,1.0460907588342365,166.2361778565763,0.25101479027667617,263.39476508188307,323.3397097933094,128.01381047916766,65.49433117155787,413.0415714085756,42.49951010124575,154.83413427891568,415.7010217888303
2023-09-11,23456,1447,137.153,0.9304229702822903,1.0439721050653528,166.88717691062354,0.24470124118424236,262.3569474683191,323.19823591804834,128.15273823480152,65.15379891698765,414.31362697482274,42.0250655948194,158.27146020580955,417.2630677906176
2023-09-12,24075,1485,135.992,0.9299470860108061,1.043177100176297,163.93758195158696,0.2427161894488204,261.9437753991798,322.8748384216938,126.55277914686657,65.39108924702184,404.15221373903825,41.695758511340706,154.85292886834742,414.71548268903507
2023-09-13,24501,1502,134.479,0.9316885924048746,1.0428398615108665,162.2871091566355,0.24689747698729178,257.0407706928036,322.89252040398014,128.09506950396897,66.01572690343978,383.91812320649944,42.352420526963066,153.93172585994856,415.99616144299927
2023-09-14,24991,1533,136.512,0.9402738077328118,1.0492408742274963,165.1929441853468,0.25105310666466074,265.63393260117346,329.08360914698363,130.66608996539793,67.51730103806229,376.34177072363474,42.85354295170753,152.72679404242515,423.49650218143523
2023-09-15,24820,1525,138.422,0.9379279296178883,1.0452706728407322,164.05016038567598,0.25511639685606563,261.7531748860418,324.5671462604814,129.75857735091637,65.54896921720535,371.89405166107036,41.156840308390706,152.22382712112403,415.79845804648374
2023-09-16,24820,1525,138.422,0.9379279296178883,1.0452706728407322,164.05016038567598,0.25417846892644774,261.7531748860418,324.5671462604814,129.75857735091637,65.54896921720535,371.89405166107036,41.156840308390706,152.22382712112403,415.79845804648374
2023-09-17,24910,1525,138.422,0.9373652537447741,1.0451068099159735,163.95174443673721,0.2465270617348756,261.5961455540766,324.3724339626179,129.68073339457453,65.50964548846103,371.6709473013254,41.13214975347294,152.13250595226936,415.5490148291183
2023-09-18,25073,1535,137.034,0.9352699656755923,1.0423507093196578,166.46589538070162,0.25065235080105874,262.6668287801274,323.7034820100822,129.97072605007438,65.9234388006098,368.632915891172,41.10287034352466,150.7907707559787,414.9100737928003
2023-09-19,25535,1542,134.627,0.9361893349310965,1.0433621301281248,167.65840323547036,0.25745206710605156,261.82126273217494,323.05740713001796,129.9486968244458,66.20356500898741,370.71786998202515,40.71918064709407,149.4045835829838,414.4847213900539
2023-09-20,25513,1527,135.972,0.9389495032957127,1.043993903075606,164.77249253535143,0.25163846688325103,261.43734389964504,323.268107641171,126.389175790126,65.40346660156617,362.4870894443296,39.65249478883025,148.793449888265,411.8007173574205
